Time (sec), Commanded Roll (deg), Reported Roll (deg), Commanded Altitude MSL (m), Reported Altitude MSL (m), Latitude (deg), Longitude (deg)
2074.164,0.0,0.0,0.0,0.0,0.0,0.0
2074.194,0.0,0.0,0.0,0.0,0.0,0.0
2074.219,0.0,0.0,0.0,0.0,0.0,0.0
2074.246,0.0,0.0,0.0,0.0,0.0,0.0
2074.274,0.0,0.0,0.0,0.0,0.0,0.0
2074.305,0.0,0.0,0.0,0.0,0.0,0.0
2074.331,0.0,0.0,0.0,0.0,0.0,0.0
2074.357,0.0,0.0,0.0,0.0,0.0,0.0
2074.385,0.0,0.0,0.0,0.0,0.0,0.0
2074.416,0.0,0.0,0.0,0.0,0.0,0.0
2074.445,0.0,0.0,0.0,0.0,0.0,0.0
2074.47,0.0,0.0,0.0,0.0,0.0,0.0
2074.5,0.0,0.0,0.0,0.0,0.0,0.0
2074.526,0.0,0.0,0.0,0.0,0.0,0.0
2074.555,0.0,0.0,0.0,0.0,0.0,0.0
2074.585,0.0,0.0,0.0,0.0,0.0,0.0
2074.61,0.0,0.0,0.0,0.0,0.0,0.0
2074.639,0.0,0.0,0.0,0.0,0.0,0.0
2074.666,0.0,0.0,0.0,0.0,0.0,0.0
2074.695,0.0,0.0,0.0,0.0,0.0,0.0
2074.725,0.0,0.0,0.0,0.0,0.0,0.0
2074.751,0.0,0.0,0.0,0.0,0.0,0.0
2074.776,0.0,0.0,0.0,0.0,0.0,0.0
2074.805,0.0,0.0,0.0,0.0,0.0,0.0
2074.831,0.0,0.0,0.0,0.0,0.0,0.0
2074.856,0.0,0.0,0.0,0.0,0.0,0.0
2074.884,0.0,0.0,0.0,0.0,0.0,0.0
2074.915,0.0,0.0,0.0,0.0,0.0,0.0
2074.944,0.0,0.0,0.0,0.0,0.0,0.0
2074.969,0.0,0.0,0.0,0.0,0.0,0.0
2074.995,0.0,0.0,0.0,0.0,0.0,0.0
2075.02,0.0,0.0,0.0,0.0,0.0,0.0
2075.045,0.0,0.0,0.0,0.0,0.0,0.0
2075.074,0.0,0.0,0.0,0.0,0.0,0.0
2075.103,0.0,0.0,0.0,0.0,0.0,0.0
2075.129,0.0,0.0,0.0,0.0,0.0,0.0
2075.155,0.0,0.0,0.0,0.0,0.0,0.0
2075.185,0.0,0.0,0.0,0.0,0.0,0.0
2075.211,0.0,0.0,0.0,0.0,0.0,0.0
2075.238,0.0,0.0,0.0,0.0,0.0,0.0
2075.265,0.0,0.0,0.0,0.0,0.0,0.0
2075.295,0.0,0.0,0.0,0.0,0.0,0.0
2075.325,0.0,0.0,0.0,0.0,0.0,0.0
2075.353,0.0,0.0,0.0,0.0,0.0,0.0
2075.378,0.0,0.0,0.0,0.0,0.0,0.0
2075.403,0.0,0.0,0.0,0.0,0.0,0.0
2075.428,0.0,0.0,0.0,0.0,0.0,0.0
2075.455,0.0,0.0,0.0,0.0,0.0,0.0
2075.482,0.0,0.0,0.0,0.0,0.0,0.0
2075.507,0.0,0.0,0.0,0.0,0.0,0.0
2075.533,0.0,0.0,0.0,0.0,0.0,0.0
2075.558,0.0,0.0,0.0,0.0,0.0,0.0
2075.585,0.0,0.0,0.0,0.0,0.0,0.0
2075.615,0.0,0.0,0.0,0.0,0.0,0.0
2075.641,0.0,0.0,0.0,0.0,0.0,0.0
2075.668,0.0,0.0,0.0,0.0,0.0,0.0
2075.696,0.0,0.0,0.0,0.0,0.0,0.0
2075.721,0.0,0.0,0.0,0.0,0.0,0.0
2075.746,0.0,0.0,0.0,0.0,0.0,0.0
2075.772,0.0,0.0,0.0,0.0,0.0,0.0
2075.797,0.0,0.0,0.0,0.0,0.0,0.0
2075.826,0.0,0.0,0.0,0.0,0.0,0.0
2075.855,0.0,0.0,0.0,0.0,0.0,0.0
2075.885,0.0,0.0,0.0,0.0,0.0,0.0
2075.91,0.0,0.0,0.0,0.0,0.0,0.0
2075.935,0.0,0.0,0.0,0.0,0.0,0.0
2075.963,0.0,0.0,0.0,0.0,0.0,0.0
2075.99,0.0,0.0,0.0,0.0,0.0,0.0
2076.016,0.0,0.0,0.0,0.0,0.0,0.0
2076.044,0.0,0.0,0.0,0.0,0.0,0.0
2076.073,0.0,0.0,0.0,0.0,0.0,0.0
2076.098,0.0,0.0,0.0,0.0,0.0,0.0
2076.123,0.0,0.0,0.0,0.0,0.0,0.0
2076.148,0.0,0.0,0.0,0.0,0.0,0.0
2076.173,0.0,0.0,0.0,0.0,0.0,0.0
2076.201,0.0,0.0,0.0,0.0,0.0,0.0
2076.231,0.0,0.0,0.0,0.0,0.0,0.0
2076.257,0.0,0.0,0.0,0.0,0.0,0.0
2076.286,0.0,0.0,0.0,0.0,0.0,0.0
2076.316,0.0,0.0,0.0,0.0,0.0,0.0
2076.342,0.0,0.0,0.0,0.0,0.0,0.0
2076.368,0.0,0.0,0.0,0.0,0.0,0.0
2076.395,0.0,0.0,0.0,0.0,0.0,0.0
2076.424,0.0,0.0,0.0,0.0,0.0,0.0
2076.454,0.0,0.0,0.0,0.0,0.0,0.0
2076.483,0.0,0.0,0.0,0.0,0.0,0.0
2076.513,0.0,0.0,0.0,0.0,0.0,0.0
2076.538,0.0,0.0,0.0,0.0,0.0,0.0
2076.565,0.0,0.0,0.0,0.0,0.0,0.0
2076.595,0.0,0.0,0.0,0.0,0.0,0.0
2076.625,0.0,0.0,0.0,0.0,0.0,0.0
2076.652,0.0,0.0,0.0,0.0,0.0,0.0
2076.679,0.0,0.0,0.0,0.0,0.0,0.0
2076.705,0.0,0.0,0.0,0.0,0.0,0.0
2076.734,0.0,0.0,0.0,0.0,0.0,0.0
2076.761,0.0,0.0,0.0,0.0,0.0,0.0
2076.786,0.0,0.0,0.0,0.0,0.0,0.0
2076.815,0.0,0.0,0.0,0.0,0.0,0.0
2076.842,0.0,0.0,0.0,0.0,0.0,0.0
2076.868,0.0,0.0,0.0,0.0,0.0,0.0
2076.895,0.0,0.0,0.0,0.0,0.0,0.0
2076.925,0.0,0.0,0.0,0.0,0.0,0.0
2076.952,0.0,0.0,0.0,0.0,0.0,0.0
2076.979,0.0,0.0,0.0,0.0,0.0,0.0
2077.005,0.0,0.0,0.0,0.0,0.0,0.0
2077.03,0.0,0.0,0.0,0.0,0.0,0.0
2077.055,0.0,0.0,0.0,0.0,0.0,0.0
2077.08,0.0,0.0,0.0,0.0,0.0,0.0
2077.109,0.0,0.0,0.0,0.0,0.0,0.0
2077.135,0.0,0.0,0.0,0.0,0.0,0.0
2077.161,0.0,0.0,0.0,0.0,0.0,0.0
2077.187,0.0,0.0,0.0,0.0,0.0,0.0
2077.216,0.0,0.0,0.0,0.0,0.0,0.0
2077.246,0.0,0.0,0.0,0.0,0.0,0.0
2077.271,0.0,0.0,0.0,0.0,0.0,0.0
2077.3,0.0,0.0,0.0,0.0,0.0,0.0
2077.326,0.0,0.0,0.0,0.0,0.0,0.0
2077.354,0.0,0.0,0.0,0.0,0.0,0.0
2077.379,0.0,0.0,0.0,0.0,0.0,0.0
2077.404,0.0,0.0,0.0,0.0,0.0,0.0
2077.431,0.0,0.0,0.0,0.0,0.0,0.0
2077.456,0.0,0.0,0.0,0.0,0.0,0.0
2077.482,0.0,0.0,0.0,0.0,0.0,0.0
2077.508,0.0,0.0,0.0,0.0,0.0,0.0
2077.534,0.0,0.0,0.0,0.0,0.0,0.0
2077.561,0.0,0.0,0.0,0.0,0.0,0.0
2077.586,0.0,0.0,0.0,0.0,0.0,0.0
2077.616,0.0,0.0,0.0,0.0,0.0,0.0
2077.642,0.0,0.0,0.0,0.0,0.0,0.0
2077.668,0.0,0.0,0.0,0.0,0.0,0.0
2077.696,0.0,0.0,0.0,0.0,0.0,0.0
2077.721,0.0,0.0,0.0,0.0,0.0,0.0
2077.746,0.0,0.0,0.0,0.0,0.0,0.0
2077.772,0.0,0.0,0.0,0.0,0.0,0.0
2077.798,0.0,0.0,0.0,0.0,0.0,0.0
2077.824,0.0,0.0,0.0,0.0,0.0,0.0
2077.849,0.0,0.0,0.0,0.0,0.0,0.0
2077.879,0.0,0.0,0.0,0.0,0.0,0.0
2077.904,0.0,0.0,0.0,0.0,0.0,0.0
2077.931,0.0,0.0,0.0,0.0,0.0,0.0
2077.956,0.0,0.0,0.0,0.0,0.0,0.0
2077.984,0.0,0.0,0.0,0.0,0.0,0.0
2078.012,0.0,0.0,0.0,0.0,0.0,0.0
2078.039,0.0,0.0,0.0,0.0,0.0,0.0
2078.068,0.0,0.0,0.0,0.0,0.0,0.0
2078.093,0.0,0.0,0.0,0.0,0.0,0.0
2078.118,0.0,0.0,0.0,0.0,0.0,0.0
2078.147,0.0,0.0,0.0,0.0,0.0,0.0
2078.175,0.0,0.0,0.0,0.0,0.0,0.0
2078.2,0.0,0.0,0.0,0.0,0.0,0.0
2078.227,0.0,0.0,0.0,0.0,0.0,0.0
2078.255,0.0,0.0,0.0,0.0,0.0,0.0
2078.28,0.0,0.0,0.0,0.0,0.0,0.0
2078.306,0.0,0.0,0.0,0.0,0.0,0.0
2078.331,0.0,0.0,0.0,0.0,0.0,0.0
2078.356,0.0,0.0,0.0,0.0,0.0,0.0
2078.384,0.0,0.0,0.0,0.0,0.0,0.0
2078.412,0.0,0.0,0.0,0.0,0.0,0.0
2078.437,0.0,0.0,0.0,0.0,0.0,0.0
2078.463,0.0,0.0,0.0,0.0,0.0,0.0
2078.488,0.0,0.0,0.0,0.0,0.0,0.0
2078.516,0.0,0.0,0.0,0.0,0.0,0.0
2078.542,0.0,0.0,0.0,0.0,0.0,0.0
2078.567,0.0,0.0,0.0,0.0,0.0,0.0
2078.595,0.0,0.0,0.0,0.0,0.0,0.0
2078.621,0.0,0.0,0.0,0.0,0.0,0.0
2078.648,0.0,0.0,0.0,0.0,0.0,0.0
2078.678,0.0,0.0,0.0,0.0,0.0,0.0
2078.705,0.0,0.0,0.0,0.0,0.0,0.0
2078.73,0.0,0.0,0.0,0.0,0.0,0.0
2078.755,0.0,0.0,0.0,0.0,0.0,0.0
2078.78,0.0,0.0,0.0,0.0,0.0,0.0
2078.809,0.0,0.0,0.0,0.0,0.0,0.0
2078.836,0.0,0.0,0.0,0.0,0.0,0.0
2078.866,0.0,0.0,0.0,0.0,0.0,0.0
2078.895,0.0,0.0,0.0,0.0,0.0,0.0
2078.921,0.0,0.0,0.0,0.0,0.0,0.0
2078.946,0.0,0.0,0.0,0.0,0.0,0.0
2078.975,0.0,0.0,0.0,0.0,0.0,0.0
2079.001,0.0,0.0,0.0,0.0,0.0,0.0
2079.031,0.0,0.0,0.0,0.0,0.0,0.0
2079.056,0.0,0.0,0.0,0.0,0.0,0.0
2079.081,0.0,0.0,0.0,0.0,0.0,0.0
2079.107,0.0,0.0,0.0,0.0,0.0,0.0
2079.134,0.0,0.0,0.0,0.0,0.0,0.0
2079.162,0.0,0.0,0.0,0.0,0.0,0.0
2079.188,0.0,0.0,0.0,0.0,0.0,0.0
2079.216,0.0,0.0,0.0,0.0,0.0,0.0
2079.241,0.0,0.0,0.0,0.0,0.0,0.0
2079.271,0.0,0.0,0.0,0.0,0.0,0.0
2079.297,0.0,0.0,0.0,0.0,0.0,0.0
2079.326,0.0,0.0,0.0,0.0,0.0,0.0
2079.355,0.0,0.0,0.0,0.0,0.0,0.0
2079.384,0.0,0.0,0.0,0.0,0.0,0.0
2079.414,0.0,0.0,0.0,0.0,0.0,0.0
2079.441,0.0,0.0,0.0,0.0,0.0,0.0
2079.466,0.0,0.0,0.0,0.0,0.0,0.0
2079.496,0.0,0.0,0.0,0.0,0.0,0.0
2079.525,0.0,0.0,0.0,0.0,0.0,0.0
2079.551,0.0,0.0,0.0,0.0,0.0,0.0
2079.58,0.0,0.0,0.0,0.0,0.0,0.0
2079.609,0.0,0.0,0.0,0.0,0.0,0.0
2079.634,0.0,0.0,0.0,0.0,0.0,0.0
2079.661,0.0,0.0,0.0,0.0,0.0,0.0
2079.687,0.0,0.0,0.0,0.0,0.0,0.0
2079.712,0.0,0.0,0.0,0.0,0.0,0.0
2079.738,0.0,0.0,0.0,0.0,0.0,0.0
2079.766,0.0,0.0,0.0,0.0,0.0,0.0
2079.791,0.0,0.0,0.0,0.0,0.0,0.0
2079.821,0.0,0.0,0.0,0.0,0.0,0.0
2079.847,0.0,0.0,0.0,0.0,0.0,0.0
2079.876,0.0,0.0,0.0,0.0,0.0,0.0
2079.905,0.0,0.0,0.0,0.0,0.0,0.0
2079.931,0.0,0.0,0.0,0.0,0.0,0.0
2079.956,0.0,0.0,0.0,0.0,0.0,0.0
2079.986,0.0,0.0,0.0,0.0,0.0,0.0
2080.015,0.0,0.0,0.0,0.0,0.0,0.0
2080.04,0.0,0.0,0.0,0.0,0.0,0.0
2080.068,0.0,0.0,0.0,0.0,0.0,0.0
2080.095,0.0,0.0,0.0,0.0,0.0,0.0
2080.12,0.0,0.0,0.0,0.0,0.0,0.0
2080.145,0.0,0.0,0.0,0.0,0.0,0.0
2080.171,0.0,0.0,0.0,0.0,0.0,0.0
2080.201,0.0,0.0,0.0,0.0,0.0,0.0
2080.231,0.0,0.0,0.0,0.0,0.0,0.0
2080.256,0.0,0.0,0.0,0.0,0.0,0.0
2080.285,0.0,0.0,0.0,0.0,0.0,0.0
2080.314,0.0,0.0,0.0,0.0,0.0,0.0
2080.34,0.0,0.0,0.0,0.0,0.0,0.0
2080.37,0.0,0.0,0.0,0.0,0.0,0.0
2080.398,0.0,0.0,0.0,0.0,0.0,0.0
2080.426,0.0,0.0,0.0,0.0,0.0,0.0
2080.451,0.0,0.0,0.0,0.0,0.0,0.0
2080.479,0.0,0.0,0.0,0.0,0.0,0.0
2080.504,0.0,0.0,0.0,0.0,0.0,0.0
2080.529,0.0,0.0,0.0,0.0,0.0,0.0
2080.554,0.0,0.0,0.0,0.0,0.0,0.0
2080.579,0.0,0.0,0.0,0.0,0.0,0.0
2080.605,0.0,0.0,0.0,0.0,0.0,0.0
2080.633,0.0,0.0,0.0,0.0,0.0,0.0
2080.663,0.0,0.0,0.0,0.0,0.0,0.0
2080.694,0.0,0.0,0.0,0.0,0.0,0.0
2080.719,0.0,0.0,0.0,0.0,0.0,0.0
2080.746,0.0,0.0,0.0,0.0,0.0,0.0
2080.772,0.0,0.0,0.0,0.0,0.0,0.0
2080.798,0.0,0.0,0.0,0.0,0.0,0.0
2080.826,0.0,0.0,0.0,0.0,0.0,0.0
2080.851,0.0,0.0,0.0,0.0,0.0,0.0
2080.876,0.0,0.0,0.0,0.0,0.0,0.0
2080.905,0.0,0.0,0.0,0.0,0.0,0.0
2080.931,0.0,0.0,0.0,0.0,0.0,0.0
2080.959,0.0,0.0,0.0,0.0,0.0,0.0
2080.985,0.0,0.0,0.0,0.0,0.0,0.0
2081.011,0.0,0.0,0.0,0.0,0.0,0.0
2081.036,0.0,0.0,0.0,0.0,0.0,0.0
2081.063,0.0,0.0,0.0,0.0,0.0,0.0
2081.092,0.0,0.0,0.0,0.0,0.0,0.0
2081.118,0.0,0.0,0.0,0.0,0.0,0.0
2081.146,0.0,0.0,0.0,0.0,0.0,0.0
2081.175,0.0,0.0,0.0,0.0,0.0,0.0
2081.203,0.0,0.0,0.0,0.0,0.0,0.0
2081.231,0.0,0.0,0.0,0.0,0.0,0.0
2081.257,0.0,0.0,0.0,0.0,0.0,0.0
2081.286,0.0,0.0,0.0,0.0,0.0,0.0
2081.315,0.0,0.0,0.0,0.0,0.0,0.0
2081.343,0.0,0.0,0.0,0.0,0.0,0.0
2081.37,0.0,0.0,0.0,0.0,0.0,0.0
2081.396,0.0,0.0,0.0,0.0,0.0,0.0
2081.426,0.0,0.0,0.0,0.0,0.0,0.0
2081.455,0.0,0.0,0.0,0.0,0.0,0.0
2081.484,0.0,0.0,0.0,0.0,0.0,0.0
2081.51,0.0,0.0,0.0,0.0,0.0,0.0
2081.535,0.0,0.0,0.0,0.0,0.0,0.0
2081.563,0.0,0.0,0.0,0.0,0.0,0.0
2081.588,0.0,0.0,0.0,0.0,0.0,0.0
2081.616,0.0,0.0,0.0,0.0,0.0,0.0
2081.646,0.0,0.0,0.0,0.0,0.0,0.0
2081.675,0.0,0.0,0.0,0.0,0.0,0.0
2081.701,0.0,0.0,0.0,0.0,0.0,0.0
2081.726,0.0,0.0,0.0,0.0,0.0,0.0
2081.752,0.0,0.0,0.0,0.0,0.0,0.0
2081.78,0.0,0.0,0.0,0.0,0.0,0.0
2081.806,0.0,0.0,0.0,0.0,0.0,0.0
2081.831,0.0,0.0,0.0,0.0,0.0,0.0
2081.861,0.0,0.0,0.0,0.0,0.0,0.0
2081.886,0.0,0.0,0.0,0.0,0.0,0.0
2081.916,0.0,0.0,0.0,0.0,0.0,0.0
2081.943,0.0,0.0,0.0,0.0,0.0,0.0
2081.968,0.0,0.0,0.0,0.0,0.0,0.0
2081.995,0.0,0.0,0.0,0.0,0.0,0.0
2082.025,0.0,0.0,0.0,0.0,0.0,0.0
2082.052,0.0,0.0,0.0,0.0,0.0,0.0
2082.083,0.0,0.0,0.0,0.0,0.0,0.0
2082.108,0.0,0.0,0.0,0.0,0.0,0.0
2082.134,0.0,0.0,0.0,0.0,0.0,0.0
2082.16,0.0,0.0,0.0,0.0,0.0,0.0
2082.186,0.0,0.0,0.0,0.0,0.0,0.0
2082.211,0.0,0.0,0.0,0.0,0.0,0.0
2082.239,0.0,0.0,0.0,0.0,0.0,0.0
2082.27,0.0,0.0,0.0,0.0,0.0,0.0
2082.295,0.0,0.0,0.0,0.0,0.0,0.0
2082.325,0.0,0.0,0.0,0.0,0.0,0.0
2082.35,0.0,0.0,0.0,0.0,0.0,0.0
2082.376,0.0,0.0,0.0,0.0,0.0,0.0
2082.404,0.0,0.0,0.0,0.0,0.0,0.0
2082.429,0.0,0.0,0.0,0.0,0.0,0.0
2082.454,0.0,0.0,0.0,0.0,0.0,0.0
2082.481,0.0,0.0,0.0,0.0,0.0,0.0
2082.509,0.0,0.0,0.0,0.0,0.0,0.0
2082.535,0.0,0.0,0.0,0.0,0.0,0.0
2082.56,0.0,0.0,0.0,0.0,0.0,0.0
2082.585,0.0,0.0,0.0,0.0,0.0,0.0
2082.612,0.0,0.0,0.0,0.0,0.0,0.0
2082.638,0.0,0.0,0.0,0.0,0.0,0.0
2082.665,0.0,0.0,0.0,0.0,0.0,0.0
2082.691,0.0,0.0,0.0,0.0,0.0,0.0
2082.716,0.0,0.0,0.0,0.0,0.0,0.0
2082.745,0.0,0.0,0.0,0.0,0.0,0.0
2082.77,0.0,0.0,0.0,0.0,0.0,0.0
2082.795,0.0,0.0,0.0,0.0,0.0,0.0
2082.825,0.0,0.0,0.0,0.0,0.0,0.0
2082.853,0.0,0.0,0.0,0.0,0.0,0.0
2082.878,0.0,0.0,0.0,0.0,0.0,0.0
2082.905,0.0,0.0,0.0,0.0,0.0,0.0
2082.931,0.0,0.0,0.0,0.0,0.0,0.0
2082.956,0.0,0.0,0.0,0.0,0.0,0.0
2082.984,0.0,0.0,0.0,0.0,0.0,0.0
2083.013,0.0,0.0,0.0,0.0,0.0,0.0
2083.039,0.0,0.0,0.0,0.0,0.0,0.0
2083.066,0.0,0.0,0.0,0.0,0.0,0.0
2083.093,0.0,0.0,0.0,0.0,0.0,0.0
2083.119,0.0,0.0,0.0,0.0,0.0,0.0
2083.144,0.0,0.0,0.0,0.0,0.0,0.0
2083.169,0.0,0.0,0.0,0.0,0.0,0.0
2083.195,0.0,0.0,0.0,0.0,0.0,0.0
2083.22,0.0,0.0,0.0,0.0,0.0,0.0
2083.25,0.0,0.0,0.0,0.0,0.0,0.0
2083.277,0.0,0.0,0.0,0.0,0.0,0.0
2083.305,0.0,0.0,0.0,0.0,0.0,0.0
2083.334,0.0,0.0,0.0,0.0,0.0,0.0
2083.363,0.0,0.0,0.0,0.0,0.0,0.0
2083.39,0.0,0.0,0.0,0.0,0.0,0.0
2083.419,0.0,0.0,0.0,0.0,0.0,0.0
2083.445,0.0,0.0,0.0,0.0,0.0,0.0
2083.471,0.0,0.0,0.0,0.0,0.0,0.0
2083.501,0.0,0.0,0.0,0.0,0.0,0.0
2083.531,0.0,0.0,0.0,0.0,0.0,0.0
2083.558,0.0,0.0,0.0,0.0,0.0,0.0
2083.585,0.0,0.0,0.0,0.0,0.0,0.0
2083.615,0.0,0.0,0.0,0.0,0.0,0.0
2083.64,0.0,0.0,0.0,0.0,0.0,0.0
2083.665,0.0,0.0,0.0,0.0,0.0,0.0
2083.695,0.0,0.0,0.0,0.0,0.0,0.0
2083.721,0.0,0.0,0.0,0.0,0.0,0.0
2083.751,0.0,0.0,0.0,0.0,0.0,0.0
2083.781,0.0,0.0,0.0,0.0,0.0,0.0
2083.808,0.0,0.0,0.0,0.0,0.0,0.0
2083.835,0.0,0.0,0.0,0.0,0.0,0.0
2083.86,0.0,0.0,0.0,0.0,0.0,0.0
2083.886,0.0,0.0,0.0,0.0,0.0,0.0
2083.915,0.0,0.0,0.0,0.0,0.0,0.0
2083.945,0.0,0.0,0.0,0.0,0.0,0.0
2083.971,0.0,0.0,0.0,0.0,0.0,0.0
2084.001,0.0,0.0,0.0,0.0,0.0,0.0
2084.031,0.0,0.0,0.0,0.0,0.0,0.0
2084.056,0.0,0.0,0.0,0.0,0.0,0.0
2084.085,0.0,0.0,0.0,0.0,0.0,0.0
2084.115,0.0,0.0,0.0,0.0,0.0,0.0
2084.143,0.0,0.0,0.0,0.0,0.0,0.0
2084.169,0.0,0.0,0.0,0.0,0.0,0.0
2084.196,0.0,0.0,0.0,0.0,0.0,0.0
2084.226,0.0,0.0,0.0,0.0,0.0,0.0
2084.255,0.0,0.0,0.0,0.0,0.0,0.0
2084.281,0.0,0.0,0.0,0.0,0.0,0.0
2084.307,0.0,0.0,0.0,0.0,0.0,0.0
2084.335,0.0,0.0,0.0,0.0,0.0,0.0
2084.362,0.0,0.0,0.0,0.0,0.0,0.0
2084.392,0.0,0.0,0.0,0.0,0.0,0.0
2084.418,0.0,0.0,0.0,0.0,0.0,0.0
2084.446,0.0,0.0,0.0,0.0,0.0,0.0
2084.475,0.0,0.0,0.0,0.0,0.0,0.0
2084.505,0.0,0.0,0.0,0.0,0.0,0.0
2084.531,0.0,0.0,0.0,0.0,0.0,0.0
2084.556,0.0,0.0,0.0,0.0,0.0,0.0
2084.585,0.0,0.0,0.0,0.0,0.0,0.0
2084.611,0.0,0.0,0.0,0.0,0.0,0.0
2084.641,0.0,0.0,0.0,0.0,0.0,0.0
2084.666,0.0,0.0,0.0,0.0,0.0,0.0
2084.695,0.0,0.0,0.0,0.0,0.0,0.0
2084.721,0.0,0.0,0.0,0.0,0.0,0.0
2084.746,0.0,0.0,0.0,0.0,0.0,0.0
2084.776,0.0,0.0,0.0,0.0,0.0,0.0
2084.802,0.0,0.0,0.0,0.0,0.0,0.0
2084.829,0.0,0.0,0.0,0.0,0.0,0.0
2084.854,0.0,0.0,0.0,0.0,0.0,0.0
2084.879,0.0,0.0,0.0,0.0,0.0,0.0
2084.905,0.0,0.0,0.0,0.0,0.0,0.0
2084.93,0.0,0.0,0.0,0.0,0.0,0.0
2084.956,0.0,0.0,0.0,0.0,0.0,0.0
2084.982,0.0,0.0,0.0,0.0,0.0,0.0
2085.01,0.0,0.0,0.0,0.0,0.0,0.0
2085.035,0.0,0.0,0.0,0.0,0.0,0.0
2085.061,0.0,0.0,0.0,0.0,0.0,0.0
2085.09,0.0,0.0,0.0,0.0,0.0,0.0
2085.116,0.0,0.0,0.0,0.0,0.0,0.0
2085.142,0.0,0.0,0.0,0.0,0.0,0.0
2085.168,0.0,0.0,0.0,0.0,0.0,0.0
2085.195,0.0,0.0,0.0,0.0,0.0,0.0
2085.221,0.0,0.0,0.0,0.0,0.0,0.0
2085.249,0.0,0.0,0.0,0.0,0.0,0.0
2085.274,0.0,0.0,0.0,0.0,0.0,0.0
2085.299,0.0,0.0,0.0,0.0,0.0,0.0
2085.326,0.0,0.0,0.0,0.0,0.0,0.0
2085.351,0.0,0.0,0.0,0.0,0.0,0.0
2085.379,0.0,0.0,0.0,0.0,0.0,0.0
2085.405,0.0,0.0,0.0,0.0,0.0,0.0
2085.431,0.0,0.0,0.0,0.0,0.0,0.0
2085.456,0.0,0.0,0.0,0.0,0.0,0.0
2085.483,0.0,0.0,0.0,0.0,0.0,0.0
2085.513,0.0,0.0,0.0,0.0,0.0,0.0
2085.541,0.0,0.0,0.0,0.0,0.0,0.0
2085.568,0.0,0.0,0.0,0.0,0.0,0.0
2085.595,0.0,0.0,0.0,0.0,0.0,0.0
2085.621,0.0,0.0,0.0,0.0,0.0,0.0
2085.647,0.0,0.0,0.0,0.0,0.0,0.0
2085.672,0.0,0.0,0.0,0.0,0.0,0.0
2085.697,0.0,0.0,0.0,0.0,0.0,0.0
2085.722,0.0,0.0,0.0,0.0,0.0,0.0
2085.747,0.0,0.0,0.0,0.0,0.0,0.0
2085.775,0.0,0.0,0.0,0.0,0.0,0.0
2085.803,0.0,0.0,0.0,0.0,0.0,0.0
2085.83,0.0,0.0,0.0,0.0,0.0,0.0
2085.856,0.0,0.0,0.0,0.0,0.0,0.0
2085.883,0.0,0.0,0.0,0.0,0.0,0.0
2085.91,0.0,0.0,0.0,0.0,0.0,0.0
2085.935,0.0,0.0,0.0,0.0,0.0,0.0
2085.96,0.0,0.0,0.0,0.0,0.0,0.0
2085.986,0.0,0.0,0.0,0.0,0.0,0.0
2086.011,0.0,0.0,0.0,0.0,0.0,0.0
2086.036,0.0,0.0,0.0,0.0,0.0,0.0
2086.063,0.0,0.0,0.0,0.0,0.0,0.0
2086.09,0.0,0.0,0.0,0.0,0.0,0.0
2086.116,0.0,0.0,0.0,0.0,0.0,0.0
2086.145,0.0,0.0,0.0,0.0,0.0,0.0
2086.17,0.0,0.0,0.0,0.0,0.0,0.0
2086.196,0.0,0.0,0.0,0.0,0.0,0.0
2086.221,0.0,0.0,0.0,0.0,0.0,0.0
2086.247,0.0,0.0,0.0,0.0,0.0,0.0
2086.275,0.0,0.0,0.0,0.0,0.0,0.0
2086.303,0.0,0.0,0.0,0.0,0.0,0.0
2086.331,0.0,0.0,0.0,0.0,0.0,0.0
2086.358,0.0,0.0,0.0,0.0,0.0,0.0
2086.384,0.0,0.0,0.0,0.0,0.0,0.0
2086.41,0.0,0.0,0.0,0.0,0.0,0.0
2086.435,0.0,0.0,0.0,0.0,0.0,0.0
2086.46,0.0,0.0,0.0,0.0,0.0,0.0
2086.485,0.0,0.0,0.0,0.0,0.0,0.0
2086.51,0.0,0.0,0.0,0.0,0.0,0.0
2086.535,0.0,0.0,0.0,0.0,0.0,0.0
2086.563,0.0,0.0,0.0,0.0,0.0,0.0
2086.588,0.0,0.0,0.0,0.0,0.0,0.0
2086.613,0.0,0.0,0.0,0.0,0.0,0.0
2086.64,0.0,0.0,0.0,0.0,0.0,0.0
2086.669,0.0,0.0,0.0,0.0,0.0,0.0
2086.696,0.0,0.0,0.0,0.0,0.0,0.0
2086.726,0.0,0.0,0.0,0.0,0.0,0.0
2086.751,0.0,0.0,0.0,0.0,0.0,0.0
2086.777,0.0,0.0,0.0,0.0,0.0,0.0
2086.802,0.0,0.0,0.0,0.0,0.0,0.0
2086.828,0.0,0.0,0.0,0.0,0.0,0.0
2086.853,0.0,0.0,0.0,0.0,0.0,0.0
2086.883,0.0,0.0,0.0,0.0,0.0,0.0
2086.909,0.0,0.0,0.0,0.0,0.0,0.0
2086.936,0.0,0.0,0.0,0.0,0.0,0.0
2086.965,0.0,0.0,0.0,0.0,0.0,0.0
2086.992,0.0,0.0,0.0,0.0,0.0,0.0
2087.018,0.0,0.0,0.0,0.0,0.0,0.0
2087.046,0.0,0.0,0.0,0.0,0.0,0.0
2087.076,0.0,0.0,0.0,0.0,0.0,0.0
2087.101,0.0,0.0,0.0,0.0,0.0,0.0
